trial,fold,F1 Score,Accuracy,Precision,Recall,Batch Size,Learning Rate,Optimizer,Scheduler,Accumulation Steps,Weight Decay
89,5,0.6755140023875099,0.6756322761942994,0.6760982987157252,0.6756322761942994,128,0.0010643506827641,AdamW,StepLR,4,9.57120668375962e-05
36,1,0.6829520712859535,0.6828837508028259,0.6838618936099026,0.6828837508028259,64,0.0007347928692763,AdamW,StepLR,1,0.001268611303331
36,2,0.6801433101427947,0.6803147077713552,0.6804004823112705,0.6803147077713552,64,0.0007347928692763,AdamW,StepLR,1,0.001268611303331
36,3,0.6779752360052822,0.6774789241268567,0.6792578951397807,0.6774789241268567,64,0.0007347928692763,AdamW,StepLR,1,0.001268611303331
36,4,0.6858549416633023,0.6863910076274589,0.6859573389345489,0.6863910076274589,64,0.0007347928692763,AdamW,StepLR,1,0.001268611303331
36,5,0.6797731681102026,0.6798875953432356,0.6802657656988056,0.6798875953432356,64,0.0007347928692763,AdamW,StepLR,1,0.001268611303331
88,1,0.5175772336858159,0.5248073217726397,0.5219594046498848,0.5248073217726397,256,4.674873297276079e-06,AdamW,CosineAnnealingLR,2,0.0021913563105074
88,2,0.510148378012085,0.5184649967886962,0.5147291282419255,0.5184649967886962,256,4.674873297276079e-06,AdamW,CosineAnnealingLR,2,0.0021913563105074
88,3,0.5159007147505773,0.5234845443596949,0.518922076888173,0.5234845443596949,256,4.674873297276079e-06,AdamW,CosineAnnealingLR,2,0.0021913563105074
88,4,0.5154658419330818,0.5234845443596949,0.5206690480192574,0.5234845443596949,256,4.674873297276079e-06,AdamW,CosineAnnealingLR,2,0.0021913563105074
88,5,0.509090355176154,0.5152950622240065,0.5127668822582593,0.5152950622240065,256,4.674873297276079e-06,AdamW,CosineAnnealingLR,2,0.0021913563105074
72,1,0.6855088893698683,0.6857739242132306,0.6861347075258161,0.6857739242132306,256,0.0027397873692446,AdamW,StepLR,4,0.0009409602202196
72,2,0.6828612924035768,0.6832851637764933,0.6831566529943728,0.6832851637764933,256,0.0027397873692446,AdamW,StepLR,4,0.0009409602202196
72,3,0.6817345214158795,0.6812525090325171,0.6833443527459022,0.6812525090325171,256,0.0027397873692446,AdamW,StepLR,4,0.0009409602202196
72,4,0.6863653734523655,0.6874347651545564,0.6862385034055709,0.6874347651545564,256,0.0027397873692446,AdamW,StepLR,4,0.0009409602202196
72,5,0.6780903451103274,0.6785226816539542,0.678016200861823,0.6785226816539542,256,0.0027397873692446,AdamW,StepLR,4,0.0009409602202196
74,1,0.6754932540911449,0.6755780346820809,0.6766078198710233,0.6755780346820809,256,0.007108305239667,AdamW,StepLR,4,0.0008647267427523
74,2,0.6642224386036778,0.664980732177264,0.6659278076533073,0.664980732177264,256,0.007108305239667,AdamW,StepLR,4,0.0008647267427523
74,3,0.666288226122821,0.6670413488558812,0.6666808080509781,0.6670413488558812,256,0.007108305239667,AdamW,StepLR,4,0.0008647267427523
74,4,0.6758029539759062,0.6762745885186672,0.6759971119039461,0.6762745885186672,256,0.007108305239667,AdamW,StepLR,4,0.0008647267427523
74,5,0.6654105101660918,0.6654355680449618,0.6664274417149024,0.6654355680449618,256,0.007108305239667,AdamW,StepLR,4,0.0008647267427523
67,1,0.682595892181048,0.6830443159922929,0.6831254025516783,0.6830443159922929,256,0.0045362262496541,AdamW,StepLR,2,0.0005573644940587
67,2,0.6708255923439811,0.6714836223506744,0.6715512929938952,0.6714836223506744,256,0.0045362262496541,AdamW,StepLR,2,0.0005573644940587
67,3,0.672124594758196,0.6725010036130068,0.6730022880104413,0.6725010036130068,256,0.0045362262496541,AdamW,StepLR,2,0.0005573644940587
67,4,0.6771648257567808,0.6770774789241268,0.6784321050759631,0.6770774789241268,256,0.0045362262496541,AdamW,StepLR,2,0.0005573644940587
67,5,0.6766191667518241,0.6765154556403051,0.6774377195746505,0.6765154556403051,256,0.0045362262496541,AdamW,StepLR,2,0.0005573644940587
47,1,0.677012347674918,0.6774245343609505,0.6771988146931519,0.6774245343609505,512,0.0056113069467471,AdamW,StepLR,2,0.0029468631086693
47,2,0.6784309403648673,0.6782273603082851,0.6792693040453807,0.6782273603082851,512,0.0056113069467471,AdamW,StepLR,2,0.0029468631086693
47,3,0.6733194629075118,0.6732236049779206,0.6743436145329309,0.6732236049779206,512,0.0056113069467471,AdamW,StepLR,2,0.0029468631086693
47,4,0.6800537422326538,0.6810116419108792,0.6804332567762919,0.6810116419108792,512,0.0056113069467471,AdamW,StepLR,2,0.0029468631086693
47,5,0.6739917999192395,0.6737856282617423,0.6747812390864516,0.6737856282617423,512,0.0056113069467471,AdamW,StepLR,2,0.0029468631086693
83,1,0.6714721112530215,0.6719653179190751,0.6717913675886631,0.6719653179190751,256,0.0012312510693217,AdamW,CosineAnnealingLR,4,5.176383205737954e-05
83,2,0.6698156937632713,0.6695568400770713,0.6705855591325702,0.6695568400770713,256,0.0012312510693217,AdamW,CosineAnnealingLR,4,5.176383205737954e-05
83,3,0.675579800163537,0.6757928542753914,0.6757169096914826,0.6757928542753914,256,0.0012312510693217,AdamW,CosineAnnealingLR,4,5.176383205737954e-05
83,4,0.6786186093963709,0.679164993978322,0.6784186488338244,0.679164993978322,256,0.0012312510693217,AdamW,CosineAnnealingLR,4,5.176383205737954e-05
83,5,0.6706409160754002,0.6709755118426335,0.6707515017095721,0.6709755118426335,256,0.0012312510693217,AdamW,CosineAnnealingLR,4,5.176383205737954e-05
78,1,0.6841716979221228,0.684810533076429,0.6847730407674925,0.684810533076429,256,0.0028834099925912,AdamW,StepLR,4,0.0006317064884277
78,2,0.675717406218132,0.6762202954399487,0.6756260739283552,0.6762202954399487,256,0.0028834099925912,AdamW,StepLR,4,0.0006317064884277
78,3,0.6809016895348784,0.6808510638297872,0.6829372804541668,0.6808510638297872,256,0.0028834099925912,AdamW,StepLR,4,0.0006317064884277
78,4,0.6832429922936657,0.683661180248896,0.6838627712228965,0.683661180248896,256,0.0028834099925912,AdamW,StepLR,4,0.0006317064884277
78,5,0.6731663772254185,0.6734644720995584,0.6730128919656093,0.6734644720995584,256,0.0028834099925912,AdamW,StepLR,4,0.0006317064884277
10,1,0.6679160781493447,0.6677906229929351,0.6690167084902201,0.6677906229929351,128,0.0095548272884071,AdamW,CosineAnnealingLR,1,6.109306929783224e-05
10,2,0.6654830922843991,0.6653821451509313,0.6662800123507081,0.6653821451509313,128,0.0095548272884071,AdamW,CosineAnnealingLR,1,6.109306929783224e-05
10,3,0.6660525268991271,0.6659975913287837,0.6669286592808635,0.6659975913287837,128,0.0095548272884071,AdamW,CosineAnnealingLR,1,6.109306929783224e-05
10,4,0.6703201559367454,0.6708952228020875,0.670734704323225,0.6708952228020875,128,0.0095548272884071,AdamW,CosineAnnealingLR,1,6.109306929783224e-05
10,5,0.6663262459520418,0.6664793255720595,0.6665708762707194,0.6664793255720595,128,0.0095548272884071,AdamW,CosineAnnealingLR,1,6.109306929783224e-05
28,1,0.63169837089613,0.632466281310212,0.6331812187747025,0.632466281310212,128,9.724218868870514e-05,AdamW,StepLR,8,0.0017301561477334
28,2,0.6274503800398566,0.6284521515735388,0.6285063805657916,0.6284521515735388,128,9.724218868870514e-05,AdamW,StepLR,8,0.0017301561477334
28,3,0.6319562507443809,0.6338016860698514,0.6333144570074735,0.6338016860698514,128,9.724218868870514e-05,AdamW,StepLR,8,0.0017301561477334
28,4,0.6345129467969263,0.6360497792051385,0.635335821441548,0.6360497792051385,128,9.724218868870514e-05,AdamW,StepLR,8,0.0017301561477334
28,5,0.628342435472452,0.6297069450020072,0.6292786854673454,0.6297069450020072,128,9.724218868870514e-05,AdamW,StepLR,8,0.0017301561477334
80,1,0.687089744371334,0.6871387283236994,0.6877215071324304,0.6871387283236994,256,0.0035950425091339,AdamW,CosineAnnealingLR,4,6.039588190120501e-05
80,2,0.6730976221239252,0.6736512524084779,0.6728704066273994,0.6736512524084779,256,0.0035950425091339,AdamW,CosineAnnealingLR,4,6.039588190120501e-05
80,3,0.6827530677572399,0.6830991569650743,0.6831939723969882,0.6830991569650743,256,0.0035950425091339,AdamW,CosineAnnealingLR,4,6.039588190120501e-05
80,4,0.6856456282803748,0.686069851465275,0.6856899052365483,0.686069851465275,256,0.0035950425091339,AdamW,CosineAnnealingLR,4,6.039588190120501e-05
80,5,0.6784183092521012,0.6785226816539542,0.678894342745086,0.6785226816539542,256,0.0035950425091339,AdamW,CosineAnnealingLR,4,6.039588190120501e-05
57,1,0.650719067872638,0.6511721258831086,0.6514520917836947,0.6511721258831086,512,0.0001828117333045,AdamW,StepLR,1,1.902807298216424e-06
57,2,0.647414942011117,0.6482819524727039,0.6473995958909204,0.6482819524727039,512,0.0001828117333045,AdamW,StepLR,1,1.902807298216424e-06
57,3,0.6447382615042947,0.6452027298273786,0.644695405192711,0.6452027298273786,512,0.0001828117333045,AdamW,StepLR,1,1.902807298216424e-06
57,4,0.6535480601418493,0.6539542352468888,0.6534533329318432,0.6539542352468888,512,0.0001828117333045,AdamW,StepLR,1,1.902807298216424e-06
57,5,0.6467590485314981,0.6472099558410277,0.6467332048879306,0.6472099558410277,512,0.0001828117333045,AdamW,StepLR,1,1.902807298216424e-06
68,1,0.6857595982057306,0.6859344894026975,0.6862491023981344,0.6859344894026975,256,0.0024658461019497,AdamW,StepLR,2,0.0004883380581601
68,2,0.6772559569935186,0.678548490687219,0.6774749850908572,0.678548490687219,256,0.0024658461019497,AdamW,StepLR,2,0.0004883380581601
68,3,0.68081302785505,0.681413087113609,0.6809445156606391,0.681413087113609,256,0.0024658461019497,AdamW,StepLR,2,0.0004883380581601
68,4,0.684610446737701,0.6855881172219992,0.6850646224769106,0.6855881172219992,256,0.0024658461019497,AdamW,StepLR,2,0.0004883380581601
68,5,0.6792027097097404,0.6796467282215978,0.6792154510326959,0.6796467282215978,256,0.0024658461019497,AdamW,StepLR,2,0.0004883380581601
37,1,0.6819211587603883,0.6820809248554913,0.6827490347525702,0.6820809248554913,64,0.0008361781531237,AdamW,StepLR,1,0.0015976230567691
37,2,0.6842628502868102,0.6840077071290944,0.6855241090720736,0.6840077071290944,64,0.0008361781531237,AdamW,StepLR,1,0.0015976230567691
37,3,0.6838604450498162,0.683741469289442,0.6849771551434797,0.683741469289442,64,0.0008361781531237,AdamW,StepLR,1,0.0015976230567691
37,4,0.685094056529141,0.6854275391409073,0.6860388021611054,0.6854275391409073,64,0.0008361781531237,AdamW,StepLR,1,0.0015976230567691
37,5,0.6818223035648633,0.6829385788839824,0.6822962829688524,0.6829385788839824,64,0.0008361781531237,AdamW,StepLR,1,0.0015976230567691
59,1,0.5180073926886177,0.5245664739884393,0.5233746544189405,0.5245664739884393,64,1.245506596925208e-06,AdamW,StepLR,1,0.0021832174526073
59,2,0.5060815150544881,0.5132466281310212,0.5088219618690399,0.5132466281310212,64,1.245506596925208e-06,AdamW,StepLR,1,0.0021832174526073
59,3,0.5144051530186853,0.5212364512244079,0.5195517227878875,0.5212364512244079,64,1.245506596925208e-06,AdamW,StepLR,1,0.0021832174526073
59,4,0.510150932994424,0.5190686471296668,0.5184669359126458,0.5190686471296668,64,1.245506596925208e-06,AdamW,StepLR,1,0.0021832174526073
59,5,0.5036720819273259,0.5107988759534323,0.5117242496659481,0.5107988759534323,64,1.245506596925208e-06,AdamW,StepLR,1,0.0021832174526073
11,1,0.6666550706323957,0.6661046885035324,0.6685748396801672,0.6661046885035324,512,0.0018281013358883,Adam,StepLR,8,0.0087865040490723
11,2,0.661401600421821,0.6624919717405267,0.6622317903761098,0.6624919717405267,512,0.0018281013358883,Adam,StepLR,8,0.0087865040490723
11,3,0.664798299392763,0.6646326776395022,0.6657545254677856,0.6646326776395022,512,0.0018281013358883,Adam,StepLR,8,0.0087865040490723
11,4,0.6661504283781258,0.6671216378964271,0.6680952718883857,0.6671216378964271,512,0.0018281013358883,Adam,StepLR,8,0.0087865040490723
11,5,0.6593998234333526,0.6598153352067443,0.6602236248875373,0.6598153352067443,512,0.0018281013358883,Adam,StepLR,8,0.0087865040490723
45,1,0.6826185287978745,0.6825626204238922,0.6840404120141468,0.6825626204238922,256,0.0014419599781635,AdamW,StepLR,2,0.0066445834986682
45,2,0.6805645844966571,0.6810372511239563,0.6805711346169007,0.6810372511239563,256,0.0014419599781635,AdamW,StepLR,2,0.0066445834986682
45,3,0.680923989099489,0.6812525090325171,0.6812739670266819,0.6812525090325171,256,0.0014419599781635,AdamW,StepLR,2,0.0066445834986682
45,4,0.685639001147531,0.6862304295463669,0.685443860765546,0.6862304295463669,256,0.0014419599781635,AdamW,StepLR,2,0.0066445834986682
45,5,0.6793969556739853,0.6798875953432356,0.6797026946063234,0.6798875953432356,256,0.0014419599781635,AdamW,StepLR,2,0.0066445834986682
4,1,0.6309853966682791,0.63126204238921,0.6332734599531695,0.63126204238921,64,3.8284985941236105e-05,Adam,StepLR,2,1.1510825760051288e-06
4,2,0.6296948694211382,0.630218368657675,0.6305989028065618,0.630218368657675,64,3.8284985941236105e-05,Adam,StepLR,2,1.1510825760051288e-06
4,3,0.634686853011799,0.6357286230429546,0.6352635526752433,0.6357286230429546,64,3.8284985941236105e-05,Adam,StepLR,2,1.1510825760051288e-06
4,4,0.6406218654183828,0.641830590124448,0.641035236628097,0.641830590124448,64,3.8284985941236105e-05,Adam,StepLR,2,1.1510825760051288e-06
4,5,0.6312154511609269,0.6321959052589321,0.6320262043924066,0.6321959052589321,64,3.8284985941236105e-05,Adam,StepLR,2,1.1510825760051288e-06
62,1,0.675375212433655,0.6759794476557482,0.6759275650377112,0.6759794476557482,256,0.0006828360429322,AdamW,StepLR,2,0.0033328843592702
62,2,0.670739243383968,0.6703596660244059,0.6717058638848904,0.6703596660244059,256,0.0006828360429322,AdamW,StepLR,2,0.0033328843592702
62,3,0.6728426476526518,0.6728221597751907,0.6737634788252131,0.6728221597751907,256,0.0006828360429322,AdamW,StepLR,2,0.0033328843592702
62,4,0.6728213538837033,0.6737053392211964,0.6729961772125471,0.6737053392211964,256,0.0006828360429322,AdamW,StepLR,2,0.0033328843592702
62,5,0.6686013664715468,0.6689682858289844,0.6694639511167381,0.6689682858289844,256,0.0006828360429322,AdamW,StepLR,2,0.0033328843592702
76,1,0.6859408438556414,0.6856936416184971,0.6867519960894112,0.6856936416184971,256,0.0043062339919213,AdamW,StepLR,4,0.0017892903878466
76,2,0.6733839573627516,0.6738921001926782,0.673389222879909,0.6738921001926782,256,0.0043062339919213,AdamW,StepLR,4,0.0017892903878466
76,3,0.6747556977824982,0.6749899638699317,0.6758878079879584,0.6749899638699317,256,0.0043062339919213,AdamW,StepLR,4,0.0017892903878466
76,4,0.6844109576985878,0.6847049377759936,0.6847131500783568,0.6847049377759936,256,0.0043062339919213,AdamW,StepLR,4,0.0017892903878466
76,5,0.6770708652426805,0.6773986350863107,0.6772110347106316,0.6773986350863107,256,0.0043062339919213,AdamW,StepLR,4,0.0017892903878466
52,1,0.6851782959618363,0.6856133590237636,0.6855031410819127,0.6856133590237636,256,0.001189126881456,AdamW,StepLR,2,0.0032304759972174
52,2,0.6787404318624313,0.6794315992292871,0.6785593327918048,0.6794315992292871,256,0.001189126881456,AdamW,StepLR,2,0.0032304759972174
52,3,0.6814762151183,0.6817342432757929,0.6819118088350568,0.6817342432757929,256,0.001189126881456,AdamW,StepLR,2,0.0032304759972174
52,4,0.6837635587227838,0.6845443596949017,0.6839232792781366,0.6845443596949017,256,0.001189126881456,AdamW,StepLR,2,0.0032304759972174
52,5,0.6778104667475362,0.6783621035728623,0.6780797661074264,0.6783621035728623,256,0.001189126881456,AdamW,StepLR,2,0.0032304759972174
97,1,0.6870262933697924,0.6877809890815672,0.6872134991753239,0.6877809890815672,256,0.00137811518739,AdamW,StepLR,2,0.0013055840164708
97,2,0.6780325945804416,0.6783879254977521,0.6781544173679401,0.6783879254977521,256,0.00137811518739,AdamW,StepLR,2,0.0013055840164708
97,3,0.6827883290524775,0.6826174227217985,0.684002054382199,0.6826174227217985,256,0.00137811518739,AdamW,StepLR,2,0.0013055840164708
97,4,0.6830091123690459,0.6835808912083501,0.6833704840416515,0.6835808912083501,256,0.00137811518739,AdamW,StepLR,2,0.0013055840164708
97,5,0.6821466140442596,0.6823765556001605,0.682748544628395,0.6823765556001605,256,0.00137811518739,AdamW,StepLR,2,0.0013055840164708
30,1,0.6831447522760248,0.6832048811817598,0.6839083473854698,0.6832048811817598,64,0.0005918722828515,AdamW,StepLR,1,0.0037929137177068
30,2,0.680281233909843,0.680635838150289,0.6808378905014073,0.680635838150289,64,0.0005918722828515,AdamW,StepLR,1,0.0037929137177068
30,3,0.6791909004476074,0.6792452830188679,0.6794081662927397,0.6792452830188679,64,0.0005918722828515,AdamW,StepLR,1,0.0037929137177068
30,4,0.6842101098205301,0.6842232035327178,0.6854649576986079,0.6842232035327178,64,0.0005918722828515,AdamW,StepLR,1,0.0037929137177068
30,5,0.6768401894911624,0.6774789241268567,0.6773737764900595,0.6774789241268567,64,0.0005918722828515,AdamW,StepLR,1,0.0037929137177068
2,1,0.6754665652098728,0.6757385998715478,0.6761863905443916,0.6757385998715478,512,0.0010137211942011,AdamW,StepLR,2,0.0012679264269955
2,2,0.6694212264228039,0.6699582530507386,0.6696086147023,0.6699582530507386,512,0.0010137211942011,AdamW,StepLR,2,0.0012679264269955
2,3,0.6678791283864275,0.6684865515857086,0.6683122601702344,0.6684865515857086,512,0.0010137211942011,AdamW,StepLR,2,0.0012679264269955
2,4,0.6699355096737484,0.6705740666399036,0.6698166948101645,0.6705740666399036,512,0.0010137211942011,AdamW,StepLR,2,0.0012679264269955
2,5,0.6648084676835989,0.665114411882778,0.6657898621498017,0.665114411882778,512,0.0010137211942011,AdamW,StepLR,2,0.0012679264269955
